Bait	GeneName	CellTypes	InWeb	BioPlex	iRefIndex	HuRI	STRING	PCNet
EDN1	CSNK1A1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CSTB	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	CTTN	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DCTN4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DDX17	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DDX21	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DDX23	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DDX3Y	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DDX41	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DDX46	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DDX60	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DECR1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DERL1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DHX15	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DHX35	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DHX9	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DNAJC10	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DNAJC13	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DOCK4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DPP7	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DPY19L1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DPYSL3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DSTN	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	DYNC1H1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EEF1B2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EEF1D	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EEF2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF2AK2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF2AK3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3CL	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3E	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3F	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3H	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3I	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3K	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3L	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF3M	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF4A3	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EIF4G1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ELMO2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ELOC	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	EMILIN1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ENDOD1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ENO1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ERH	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ERP44	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ETNPPL	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	F2	SMC	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
EDN1	FAM133B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	FBN1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	FKBP10	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	FLNA	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	FLOT1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	FLOT2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	FMR1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	FN1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	FXR1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	FXR2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	G6PD	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	GAPDH	SMC	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
EDN1	GBE1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	GID8	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	GLUD1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	GPX4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	GSN	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	GSTP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	GTF2I	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H1-0	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H1-2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H1-3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H1-4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H1-5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H2AJ	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H2AX	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H2AZ1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H2BC15	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H2BC3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H3-2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H3-3A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H3C1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H3C13	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	H4-16	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HACD3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HBA1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HLA-A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HLA-B	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HLA-C	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPA0	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPA2B1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPA3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPAB	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPC	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPF	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPH2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPL	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPM	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPR	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPU	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPUL1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HNRNPUL2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HSP90AA1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HSP90B1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HSPA5	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HSPA9	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HSPB1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	HSPD1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	HSPG2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	IFI16	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	IFIT3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	IGF2BP2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	IGF2BP3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	IGHV7-81	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ILF2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ILF3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	IMPDH2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	IPO5	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ISG15	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ITIH2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ITIH3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	IVNS1ABP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	KCTD17	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	KCTD5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	KIF11	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	KTN1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	LDHA	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	LGALS1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	LGALS3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	LMNA	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	LMO7	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	LOX	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	LOXL2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	LRRC59	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	LRRFIP2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	LTBP1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	LUC7L3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	LUZP1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MACF1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MACROH2A1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MAP1A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MAP2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MAP3K7	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MAP4	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MATR3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MGA	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MMP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	MMRN1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MOB2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MPRIP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MRPL11	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MRPS22	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MRPS35	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MT2A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MTA1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MVP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MX2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MYCBP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MYH10	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MYH9	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MYL12A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MYL6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MYO1B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MYO1D	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	MYO5A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	NAMPT	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	NAP1L1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	NCBP1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	NCL	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	NOC4L	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	NOP14	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	NOP2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	NPM1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	NT5C2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	NT5E	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	OAS2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	OAS3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	OTUD4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	P3H1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	P4HA1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	P4HB	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PABPC1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PABPC4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PABPN1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PALLD	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PBXIP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PCBP2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PDIA6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PDLIM4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PFKFB3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PFN1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PGAM1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PGAM5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PGK1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PGM3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PHB	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PHB2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PKM	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PLEC	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PLOD1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PLOD2	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	POGLUT3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	POTEKP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PPIG	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PPM1B	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PPP2R2A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRDX1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRDX2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRDX6	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRMT1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRMT5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRPF19	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRPF31	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRPF38A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRPF8	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PRRC2C	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PSMA4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PSMD4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PTBP1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PTX3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	PXDN	EC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	QPCTL	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RAI14	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RALYL	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RARS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RB1CC1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RBBP4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RBM10	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RBM14	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RBM17	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RBM27	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RBM39	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RBM5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RIF1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RNPS1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	ROCK1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL10A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL12	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL13A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL14	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL15	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL18	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL18A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL21	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL27	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL27A	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL29	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL3	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL30	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL31	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL32	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL34	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL35A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL36	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL4	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL6	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL7	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL7A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPL8	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPLP0	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPLP1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPLP2	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPS10	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPS12	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPS16	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPS18	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPS20	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPS25	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPS6	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RPS8	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	RRBP1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	S100A10	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	S100A11	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	S100A13	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	S100A6	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SAMHD1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SARNP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SART1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SCYL2	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SERPINB9	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SF3B1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SF3B2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SF3B3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SF3B4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SF3B5	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SF3B6	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SFSWAP	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SLC25A1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SMNDC1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SNRPA	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SNRPD2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SPECC1L	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SPIN1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SPINDOC	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRRM1	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRRM2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRSF1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRSF10	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRSF2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRSF3	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRSF4	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRSF6	EC, SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRSF7	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SRSF9	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	STAT1	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
EDN1	STK38	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	STK38L	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SUN2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SVIL	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	SYNCRIP	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TAB1	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TAB2	EC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
EDN1	TENT5A	SMC	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
